日付,"日本国内
累計罹患者数","日本国内
新規罹患者数",北海道,青森県,岩手県,宮城県,秋田県,山形県,福島県,茨城県,栃木県,群馬県,埼玉県,千葉県,東京都,神奈川県,新潟県,富山県,石川県,福井県,山梨県,長野県,岐阜県,静岡県,愛知県,三重県,滋賀県,京都府,大阪府,兵庫県,奈良県,和歌山県,鳥取県,島根県,岡山県,広島県,山口県,徳島県,香川県,愛媛県,高知県,福岡県,佐賀県,長崎県,熊本県,大分県,宮崎県,鹿児島県,沖縄県
2021/02/01,392623,1791,76,0,0,7,0,3,8,28,3,25,159,191,393,221,1,1,4,3,0,2,17,18,80,15,9,63,178,60,30,2,3,1,7,12,5,1,12,2,4,63,2,4,4,8,12,10,35
2021/02/02,394946,2323,105,7,3,9,1,4,2,29,17,38,247,222,556,187,10,3,7,0,1,8,36,22,101,29,26,56,211,134,19,6,1,2,9,14,10,3,8,1,0,77,4,7,10,11,17,5,46
2021/02/03,397575,2629,94,6,6,11,4,3,13,39,12,39,257,218,676,234,7,0,11,0,5,16,51,24,114,27,22,43,244,120,34,14,1,2,12,15,22,0,5,1,0,118,8,3,7,14,13,3,59
2021/02/04,400150,2575,120,6,4,9,1,3,9,64,27,53,241,202,734,224,13,2,10,2,1,5,24,22,101,26,20,42,207,111,26,6,1,0,9,7,7,3,8,3,1,120,4,3,8,15,7,3,58
2021/02/05,402521,2371,93,2,2,11,2,3,9,56,24,43,227,238,577,288,2,2,25,0,1,9,37,34,86,13,15,32,209,96,19,7,1,1,5,9,4,0,6,4,3,91,6,9,4,9,6,9,41
2021/02/06,404798,2277,78,2,2,13,0,7,7,58,17,27,205,226,639,201,7,0,14,2,0,1,25,27,120,27,18,37,188,91,17,8,1,2,10,7,9,2,10,5,5,99,1,8,6,8,2,4,32
2021/02/07,406428,1630,69,4,1,8,0,0,3,50,10,22,187,121,429,164,3,1,30,0,4,6,21,11,72,6,5,30,117,53,13,2,0,0,16,11,10,1,5,4,2,93,2,3,4,3,2,3,27
2021/02/08,407644,1216,50,0,0,0,0,0,3,31,3,14,120,155,276,121,2,1,7,1,1,3,28,7,43,5,13,21,119,33,10,3,0,0,3,10,6,0,3,4,1,57,3,2,3,7,0,6,40
2021/02/09,409212,1568,41,6,2,5,0,1,7,40,14,21,173,98,412,141,10,1,10,6,4,2,21,21,84,7,10,27,155,67,9,2,0,2,6,10,15,2,4,6,1,71,5,4,3,4,8,10,19
2021/02/10,411097,1885,64,40,2,6,0,4,6,33,20,29,169,145,491,176,7,1,16,0,0,5,28,10,114,10,9,27,127,93,16,5,0,0,7,5,15,21,2,3,0,103,6,7,4,5,15,10,27
2021/02/11,412787,1690,92,4,1,1,0,0,11,46,9,22,172,127,434,178,14,2,25,0,1,0,15,15,80,8,14,21,141,52,5,11,0,2,6,9,6,1,7,0,4,110,1,4,5,7,5,4,16
2021/02/12,414087,1300,75,0,0,2,0,0,13,21,11,13,124,117,307,154,7,1,15,0,7,0,17,8,53,9,9,27,89,38,4,11,0,0,10,7,5,4,1,3,5,87,1,2,5,2,0,16,16
2021/02/13,415447,1360,39,7,1,5,0,1,9,19,16,18,163,98,369,105,10,0,16,2,1,0,13,15,59,9,12,23,142,55,10,3,0,0,4,8,3,1,1,0,1,64,1,3,3,10,13,11,11
2021/02/14,416809,1362,52,4,1,10,0,2,6,38,8,34,131,108,371,108,2,1,30,0,1,0,23,23,76,10,11,20,98,44,13,4,0,0,3,10,2,2,4,0,2,69,0,0,4,1,8,8,18
2021/02/15,417774,965,41,1,3,4,0,0,6,19,9,17,94,136,266,71,3,4,11,0,1,2,13,10,42,4,9,7,69,27,5,4,0,0,4,12,2,4,2,0,1,46,0,0,4,1,3,2,5
2021/02/16,419082,1308,44,4,6,9,0,0,3,21,10,14,114,145,350,133,3,3,21,1,0,2,26,15,63,15,7,17,98,46,10,2,0,0,5,15,5,7,3,0,5,48,0,1,5,4,2,12,13
2021/02/17,420528,1446,64,2,9,2,0,0,7,26,9,28,130,130,378,115,8,0,14,4,4,0,12,32,81,12,16,17,133,74,15,1,0,0,4,9,2,4,0,0,0,65,0,2,7,4,1,1,20
2021/02/18,422064,1536,32,0,4,7,0,1,12,39,15,14,210,149,445,142,5,2,15,2,1,3,13,23,51,20,5,18,89,46,13,2,0,1,2,7,3,3,3,3,2,101,0,2,4,5,2,3,17
2021/02/19,423365,1301,43,0,6,12,0,2,6,22,7,15,141,146,353,129,4,1,17,5,1,2,11,36,51,14,8,17,91,31,13,2,1,0,1,1,0,2,1,12,0,60,1,3,3,4,3,1,18
2021/02/20,424598,1233,34,0,4,14,0,0,5,38,16,9,121,123,327,131,2,4,18,0,0,4,3,22,46,11,15,16,94,42,5,1,0,0,2,3,1,1,6,3,0,71,8,4,5,3,2,1,13
2021/02/21,425630,1032,63,0,0,9,0,0,0,46,9,13,84,163,272,100,2,1,12,0,0,0,11,18,33,11,8,9,60,27,5,0,0,0,3,3,2,0,5,3,0,32,8,8,0,2,1,1,7
2021/02/22,426370,740,21,0,0,0,0,0,4,14,0,6,101,99,178,96,0,0,6,0,1,0,9,12,30,4,14,7,62,14,3,0,0,0,4,5,0,0,2,2,0,26,5,0,0,1,0,2,10
2021/02/23,427451,1081,66,1,0,12,0,0,12,16,11,21,105,90,275,97,9,2,14,0,0,0,12,31,50,6,13,7,100,24,3,1,0,1,2,4,1,0,3,3,0,45,11,3,1,2,1,7,17
2021/02/24,428372,921,43,0,0,5,0,1,2,58,12,14,59,127,213,93,11,0,12,2,3,1,13,26,46,10,13,7,62,18,3,1,0,2,2,5,2,1,3,1,0,26,4,1,0,0,2,4,12
2021/02/25,429447,1075,43,1,0,5,0,4,19,13,13,6,111,107,340,119,3,0,8,0,0,0,8,10,41,5,8,7,82,35,6,0,0,0,0,6,2,1,0,2,0,39,12,0,0,1,2,0,15
2021/02/26,430500,1053,36,2,0,5,0,0,10,28,5,37,100,113,270,116,15,0,11,0,0,4,3,18,40,8,12,8,77,24,3,0,2,0,4,3,3,1,0,3,0,52,8,0,1,0,0,0,23
2021/02/27,431714,1214,43,0,1,19,0,1,12,30,12,32,118,151,337,162,6,0,4,1,0,1,3,26,53,12,18,7,69,21,3,1,0,0,1,0,3,0,2,1,0,31,2,1,0,2,0,3,19
2021/02/28,432713,999,27,0,0,14,0,0,16,15,3,11,97,132,329,131,4,0,6,0,0,0,3,15,31,7,5,3,54,26,2,1,0,0,5,2,2,2,1,1,0,23,3,2,4,2,0,0,15
2021/03/01,433411,698,29,0,0,9,0,0,15,53,8,15,61,127,121,52,5,0,6,0,0,0,10,10,32,4,3,3,56,21,7,1,0,0,2,2,0,0,0,1,0,17,6,0,1,0,0,0,7
2021/03/02,434299,888,29,1,0,21,0,0,7,18,12,11,102,87,232,84,6,0,5,0,1,0,9,18,34,9,11,3,81,44,3,0,0,0,2,5,2,0,2,0,3,19,4,0,1,1,2,1,17
2021/03/03,435542,1243,60,0,0,27,0,0,38,34,7,17,98,164,316,138,1,0,8,0,1,0,9,21,55,4,17,7,98,40,4,0,0,0,8,4,1,1,0,1,0,37,2,0,3,1,0,0,18
2021/03/04,436711,1169,66,1,0,22,0,0,34,37,11,21,123,107,279,138,3,2,3,0,0,0,5,9,68,4,26,3,81,20,5,2,0,0,10,2,0,4,1,0,9,37,3,0,2,1,0,0,28
2021/03/05,437859,1148,64,2,1,22,0,0,19,44,14,12,90,137,301,131,10,0,3,0,0,4,6,23,50,5,14,7,74,36,11,1,0,0,3,3,0,3,1,1,5,25,5,0,5,1,0,0,13
2021/03/06,438909,1050,47,0,0,34,0,0,11,28,12,17,113,108,293,113,5,1,1,0,0,1,9,9,35,10,8,9,82,15,7,0,0,0,9,4,0,1,1,0,1,29,1,0,2,0,0,0,27
2021/03/07,439973,1064,84,0,0,32,0,0,24,21,9,6,123,113,237,119,7,1,0,0,0,5,3,24,27,2,13,12,76,41,7,0,0,0,5,2,1,0,2,0,1,34,12,0,0,0,0,0,18
2021/03/08,440573,600,63,0,0,29,0,1,10,22,6,10,65,73,116,59,7,0,0,1,0,0,0,12,8,1,13,13,38,9,5,0,0,0,3,7,1,0,1,0,0,15,4,0,0,0,0,0,7
2021/03/09,441700,1127,63,2,0,35,0,1,16,26,22,6,106,82,290,100,15,0,2,0,0,5,6,14,39,3,32,9,103,41,5,1,0,0,10,3,2,0,2,1,1,34,20,1,5,0,0,0,22
2021/03/10,443013,1313,65,6,0,36,0,0,23,33,13,16,135,106,340,124,13,0,0,0,0,6,3,50,44,9,8,27,84,41,13,2,0,0,16,1,0,0,2,1,1,49,11,0,5,0,0,0,26
2021/03/11,444330,1317,71,10,2,53,0,8,16,35,17,11,126,122,335,124,10,0,0,0,5,4,1,25,66,8,13,17,88,58,5,1,0,0,11,1,0,1,2,2,1,31,5,0,0,0,0,0,29
2021/03/12,445601,1271,53,6,1,49,0,0,9,43,18,20,155,105,304,107,12,0,0,0,2,10,3,17,52,6,10,7,111,49,11,1,0,0,8,1,0,2,0,3,2,43,6,0,2,0,0,0,38
2021/03/13,446920,1319,58,8,3,55,0,0,14,17,18,19,183,129,330,95,6,3,4,0,2,8,4,17,55,5,3,10,120,54,5,0,0,0,6,2,1,0,1,0,0,41,3,0,5,1,0,0,30
2021/03/14,447907,987,45,7,3,49,0,1,15,18,24,10,77,106,239,109,2,0,3,0,1,10,2,5,24,8,5,6,92,37,5,6,0,1,2,3,0,0,0,1,1,38,3,0,0,0,0,1,23
2021/03/15,448602,695,54,4,1,20,0,3,6,10,4,12,72,76,175,55,6,0,0,0,2,14,0,8,15,2,3,6,67,33,4,1,0,0,4,2,0,0,0,0,0,13,0,0,0,1,0,0,16
2021/03/16,449735,1133,69,14,0,69,1,4,7,25,17,10,96,76,300,91,8,1,1,1,1,8,5,25,30,4,11,9,86,78,11,3,0,0,5,1,3,0,2,0,0,28,2,1,0,0,0,1,27
2021/03/17,451268,1533,73,4,6,107,2,4,23,40,30,27,132,90,409,93,18,2,0,2,1,25,8,9,48,6,6,14,147,73,15,5,0,0,2,2,2,0,2,2,1,42,4,0,7,0,0,1,35
2021/03/18,452765,1497,96,4,4,97,1,11,19,47,19,25,115,122,323,159,12,0,1,0,0,14,5,13,38,8,11,11,141,76,6,2,0,0,8,1,1,2,3,1,1,45,2,0,1,1,0,1,43
2021/03/19,454228,1463,78,5,8,100,1,18,21,38,36,16,135,129,303,111,18,0,3,1,1,18,6,13,47,8,7,9,158,61,2,2,0,0,9,2,1,0,1,0,1,40,5,1,3,0,0,0,44
2021/03/20,455744,1516,51,5,2,125,3,21,26,33,29,25,133,99,342,107,11,5,2,3,0,17,6,23,55,5,5,13,153,64,12,6,0,0,4,6,0,0,3,4,0,38,3,0,3,0,0,3,65
2021/03/21,456863,1119,60,1,2,112,0,31,14,22,3,11,79,88,256,77,18,1,1,0,0,19,1,8,34,4,7,11,100,46,8,5,0,0,9,8,0,2,0,3,0,34,4,1,0,1,0,5,24
2021/03/22,457679,816,50,0,1,42,0,16,13,19,9,12,60,97,187,56,21,0,0,0,0,10,5,6,31,0,6,11,79,23,4,2,0,0,7,1,0,3,0,3,0,15,1,0,2,0,0,1,18
2021/03/23,459180,1501,42,6,1,121,1,20,21,33,20,18,136,72,337,72,18,2,1,0,0,10,12,22,63,7,7,14,183,84,15,9,0,0,3,4,2,2,0,23,1,36,0,1,3,0,0,0,75
2021/03/24,461097,1917,81,7,2,171,0,21,23,45,16,20,121,107,420,128,11,4,1,0,0,29,18,27,74,10,7,19,262,118,22,7,1,0,5,5,3,6,0,24,1,24,1,0,0,1,0,1,68
2021/03/25,463013,1916,67,12,5,161,1,49,16,36,7,21,113,98,394,121,24,3,3,0,0,33,12,22,79,9,7,24,266,100,21,8,0,0,2,5,1,19,1,59,0,28,0,5,1,0,0,2,77
2021/03/26,465038,2025,69,8,5,153,2,34,34,35,30,23,135,135,376,117,17,0,1,15,2,37,16,33,64,16,5,20,300,116,17,11,0,1,5,6,0,6,3,39,0,28,0,3,1,2,0,12,88
2021/03/27,467109,2071,62,3,3,129,2,45,19,33,22,16,124,97,430,102,16,1,1,0,0,28,17,25,58,10,6,32,386,164,29,5,0,0,0,7,3,10,2,19,0,38,6,1,0,0,0,10,98
2021/03/28,468893,1784,74,12,4,134,0,34,21,51,19,14,114,92,313,64,12,1,0,2,4,32,12,17,86,13,3,26,323,92,37,4,1,0,3,10,0,3,7,27,0,23,11,1,1,1,1,12,68
2021/03/29,470238,1345,46,0,1,80,0,23,12,23,16,20,102,110,234,93,8,1,0,3,3,20,5,20,39,9,6,15,213,70,18,9,9,0,4,19,3,9,6,24,0,13,2,1,2,2,0,5,42
2021/03/30,472325,2087,56,6,5,121,0,27,6,29,29,23,107,81,364,96,28,3,1,10,3,22,11,19,56,17,13,30,432,176,46,16,20,0,25,8,6,1,13,30,2,30,1,1,6,1,7,6,87
2021/03/31,475168,2843,76,81,7,200,0,33,20,37,48,21,152,106,414,137,33,2,9,6,1,43,16,30,99,19,17,57,599,211,48,14,19,1,19,20,3,8,28,35,1,29,5,5,2,1,5,7,111
